% Model:              IceShelf2D_forward.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 13 2024, 08:58
% Dimension:          2
% Nodes:              21665
% Expressions:        4
% Description:        Dependent variable u, Dependent variable v, Dependent variable H, given viscosity
% Length unit:        m
% x                       y                        u (1)                    v (1)                    H (1)                    nu (Pa*s)
71466.25393234527         42020.593559867346       4.658140034719476E-5     9.204813704028772E-7     201.77438574494974       3.525014039672971E13
71999.32711169329         41488.934431592985       4.756877623058E-5        1.0442294280573603E-6    202.273127844491         3.672030566390309E13
72532.19464183507         40957.19944413848        4.849879285123181E-5     1.1794354190349964E-6    202.7769799962414        3.8248964776680086E13
73064.61826045491         40425.38352583198        4.937050650751464E-5     1.3234525047742262E-6    203.28210790431385       3.9830005911151086E13
73596.2624754779          39893.51377314417        5.018323592411699E-5     1.4728221997079474E-6    203.79346834882605       4.1456932430034055E13
74126.52604538681         39361.61030654279        5.093672099766697E-5     1.623435828245602E-6     204.3212665956877        4.31229618271736E13
74654.34135194721         38829.68665824449        5.163117130506095E-5     1.7707136396563075E-6    204.87314532637498       4.4821010622937484E13
78334.68561986212         34042.331758080836       5.53661703955128E-5      2.152613196789959E-6     211.21029254613546       6.010403554569617E13
78582.33532161923         34574.19160776773        5.529693340136107E-5     2.350491709315786E-6     209.30019834592696       5.863757829174329E13
78797.68288836455         35106.040800534895       5.520486999708615E-5     2.5515571906117354E-6    207.4316369863276        5.712032240218467E13
78984.94164205613         35637.878488049326       5.508996264922356E-5     2.7557959010461186E-6    205.58112262107687       5.556079791951735E13
79147.77534091838         36169.704332657486       5.4951838177782914E-5    2.963205501096286E-6     203.71675255207236       5.396749087709148E13
79289.36986166815         36701.51884988041        5.478978630000733E-5     3.1737639723918194E-6    201.81863238437919       5.234883224875191E13
79412.49553188535         37233.3238769634         5.460276934583292E-5     3.3873986894291545E-6    199.89569977455474       5.071318371836466E13
79924.75                  40956.51066483411        5.2437536518003594E-5    4.936337552753059E-6     187.34521918329824       3.9466920345110484E13
79878.4625                40424.424706476675       5.2856622720008625E-5    4.714832758827418E-6     189.02576709605134       4.0997279941670516E13
79825.231875              39892.459066562194       5.323387938287073E-5     4.491424287527703E-6     190.75418442049437       4.256556619374458E13
79764.01665625            39360.57256490641        5.3572849154071204E-5    4.2676263473522475E-6    192.51023128739394       4.416448017737391E13
79693.61915468749         38828.73467290059        5.3876663591100855E-5    4.0445869983136875E-6    194.29053885293527       4.578650166975296E13
79612.66202789062         38296.92335198021        5.4148064540861415E-5    3.823158154962028E-6     196.1098765542977        4.742391252265504E13
79519.56133207421         37765.123197205896       5.438942513688172E-5     3.6039541224224483E-6    197.9815955843354        4.906882063119429E13
64000.00000000025         48334.68561986212        3.0168177696715147E-5    2.053778970844919E-7     199.60057082112743       2.3842398586115633E13
64533.33333333358         48582.33532161923        2.9687827450318877E-5    1.7865349019007068E-7    197.99611651647075       2.375905568008986E13
65066.666666666926        48797.68288836455        2.9289374581000448E-5    1.5436705731831603E-7    196.47647132261451       2.3711524478892586E13
65600.00000000026         48984.94164205613        2.896457557110479E-5     1.3247541093827756E-7    195.0324435367251        2.369091967554204E13
66133.33333333359         49147.77534091838        2.8705561871957253E-5    1.1287304558101689E-7    193.6570475936674        2.3690506571273406E13
66666.66666666693         49289.36986166816        2.8504989039280755E-5    9.541245293295293E-8     192.3438139611814        2.370519272821853E13
67200.00000000026         49412.49553188535        2.8356111519260133E-5    7.992059750067245E-8     191.08820384683005       2.373113581045224E13
67733.3333333336          49519.56133207422        2.8252807424839455E-5    6.621225323941218E-8     189.8879019979013        2.37654426529079E13
68266.66666666695         49612.66202789063        2.8189570707682424E-5    5.409996116647972E-8     188.7426915049837        2.3805939252897516E13
68800.00000000028         49693.619154687505       2.8161483213619746E-5    4.340115166851894E-8     187.65442148798962       2.3850995504605453E13
69333.33322252825         49764.01665625           2.8164175312387315E-5    3.394283369187873E-8     186.6271807909117        2.3899391954536742E13
69866.66570786719         49825.231875000005       2.819378120059054E-5     2.5563994252654497E-8    185.66750756635187       2.3950218673151582E13
70399.99592559939         49878.4625               2.824689371759553E-5     1.811578549881831E-8     184.78438867540035       2.4002798641473758E13
70933.3226016149          49924.75                 2.8320523330894075E-5    1.1459711791408918E-8    183.9888680478169        2.4056629948715754E13
64533.33331040991         48136.37894136103        3.09182199271447E-5      2.2272094002367917E-7    199.07669053961618       2.4027341599056676E13
65066.666476661536        47975.185200367945       3.156145633348216E-5     2.3599415147443888E-7    198.44611820403          2.419928617224753E13
65599.99923040075         47766.81682941301        3.232533084813721E-5     2.53100676300917E-7      197.9428494989497        2.4419293523224938E13
66133.33126556997         47488.892568611715       3.326248393576998E-5     2.7557461454658097E-7    197.61272673600516       2.4718628227754062E13
78135.41386953321         34574.16845386044        5.515598327865904E-5     2.2315667823265447E-6    210.20113911157313       5.852780351420195E13
77972.4644986553          35106.01672200948        5.493809072910869E-5     2.3118709622515224E-6    209.0998768850677        5.692300208868248E13
66666.66240988915         47118.88489382765        3.4418618437583237E-5    3.0473120987749156E-7    197.5091465396268        2.5141768727555336E13
77762.56151026466         35637.90244834091        5.468281408240132E-5     2.3693910995344568E-6    208.06898363376067       5.527653837227225E13
67199.992685788           46673.22567640077        3.573354157166064E-5     3.3919626270963045E-7    197.5964477077543        2.570482990408544E13
67733.32217898012         46205.79117579626        3.706137624335085E-5     3.7619771882732204E-7    197.7497332070881        2.6367944516094082E13
68266.65060069997         45704.96978398309        3.842174210122429E-5     4.1848997097949125E-7    198.00143882067886       2.715784006183189E13
68799.97640333089         45190.584260967815       3.976246703771879E-5     4.6718936572908257E-7    198.30795836625944       2.8055147581419656E13
69333.2953809894          44668.52191982491        4.1067648902824064E-5    5.245577929764775E-7     198.65511558752266       2.905274812856011E13
69866.59886271656         44142.119784414426       4.232865254200003E-5     5.929260792296579E-7     199.03238483261302       3.0144196763604566E13
77483.21880977237         36169.82857069235        5.4377150927347725E-5    2.392870431984507E-6     207.14251395392156       5.359147644977292E13
77111.79269567184         36701.780458192465       5.4005286512859094E-5    2.36980513804783E-6      206.35815818814126       5.187164037785536E13
76664.71807960243         37233.74316848966        5.3564363190263675E-5    2.3018095039230973E-6    205.68384329474645       5.012984177554097E13
76195.86211713176         37765.707292818384       5.306883534592899E-5     2.2070130676167885E-6    205.0207029806664        4.8386111007537266E13
75693.62234562194         38297.66739990319        5.250804829448919E-5     2.083149115673424E-6     204.41047085012258       4.664597583650258E13
75177.81856529495         38829.61925973057        5.188605706374003E-5     1.940470486794923E-6     203.83163044270304       4.492120389718985E13
70399.87179623482         43613.26446057475        4.35406292922422E-5      6.743653410960477E-7     199.43419557469093       3.132351064606038E13
70933.0912914423          43083.02088019771        4.470055372998784E-5     7.704050166438624E-7     199.86021945554984       3.2584955123792188E13
71466.2262128486          42551.98724185319        4.580617923690638E-5     8.817900431965704E-7     200.31169469017686       3.392287259140444E13
71999.23843548416         42020.49609795765        4.685555194163058E-5     1.0082935391972891E-6    200.78606526099432       3.533155843224244E13
72532.14111019007         41488.89573497552        4.7846686234939955E-5    1.1486127913324605E-6    201.27466251322548       3.680474150125297E13
73064.5881498907          40957.16809700735        4.877802976358691E-5     1.300313350870839E-6     201.7687122701717        3.833662434902266E13
73596.24686465261         40425.35032428297        4.964826268952232E-5     1.4599572320756139E-6    202.26419768407908       3.992095429738975E13
74126.51868621816         39893.47266826693        5.045649547124349E-5     1.6232479289191415E-6    202.7659402696543        4.155115868932549E13
74654.33824799136         39361.55737226438        5.1202373459486204E-5    1.7852304610620002E-6    203.28494233308314       4.322033591165903E13
78334.68561986212         34574.14331035901        5.5219480939069075E-5    2.284376558282199E-6     209.79995248244603       5.8576852788980984E13
78582.33532161923         35105.97951284338        5.513709708286203E-5     2.4883282822345246E-6    207.86858397517676       5.706899414681142E13
78797.68288836455         35637.801119709846       5.503050361714438E-5     2.6953615557364164E-6    205.96538611591643       5.551749801829542E13
78984.94164205613         36169.607186823996       5.489953460570387E-5     2.905445132667401E-6     204.05699454995317       5.3931044533744516E13
79147.77534091838         36701.39754329323        5.474365279132187E-5     3.118541719218147E-6     202.12095729882722       5.231823374550242E13
79289.36986166815         37233.17326110083        5.456196576178885E-5     3.3345728439289564E-6    200.1637486769885        5.0687574320212164E13
79412.49553188535         37764.93728460726        5.435323385660734E-5     3.5533834229380487E-6    198.21794571307672       4.9047469063222625E13
79924.75                  41488.092204409484       5.1955744018951795E-5    5.1158139215937915E-6    185.83521529521386       3.797704264423141E13
79878.4625                40955.93482761921        5.2418830667535135E-5    4.896698609366065E-6     187.45964424376672       3.946094644181967E13
79825.231875              40423.939774698156       5.283587786897021E-5     4.6736368462866026E-6    189.15449990881297       4.098960309188969E13
79764.01665625            39892.053475147084       5.321082068147694E-5     4.448578862762261E-6     190.89868777818722       4.255591722576811E13
79693.61915468749         39360.23559876971        5.3547151297159894E-5    4.2230281095304995E-6    192.67246253954676       4.4152541470513875E13
79612.66202789062         38828.45654740051        5.3847943127993584E-5    3.998122751800286E-6     194.47352706338614       4.57718973798898E13
79519.56133207421         38296.69525277247        5.4115871587997914E-5    3.7747057529879616E-6    196.31758295103958       4.74061976987591E13
64533.33333333358         48334.68561986212        3.0375567942327306E-5    2.0376601099419837E-7    198.59033721335507       2.3899166201796863E13
65066.666666666926        48582.33532161923        2.9895857147632668E-5    1.7744705978029773E-7    196.99407865559533       2.3815490491681523E13
65600.00000000026         48797.68288836455        2.949796181881071E-5     1.5351698052210152E-7    195.48335693730274       2.3767712925525035E13
66133.33333333359         48984.94164205613        2.9173645766607905E-5    1.319343748290068E-7     194.04900139108088       2.3746926577848285E13
66666.66666666693         49147.77534091838        2.8915047540946413E-5    1.1259597840184147E-7    192.6840620429287        2.374638040752641E13
67200.00000000026         49289.36986166816        2.871482947238403E-5     9.535666012489801E-8     191.382120910033         2.376096965228493E13
67733.3333333336          49412.49553188535        2.856625239711998E-5     8.004564613363152E-8     190.13871187164102       2.378684270202607E13
68266.66666666695         49519.56133207422        2.846320040049023E-5     6.647964589026096E-8     188.9516193147107        2.382109942727068E13
68800.00000000028         49612.66202789063        2.8400172979131638E-5    5.447263139034267E-8     187.82076372799386       2.386156060629213E13
69333.33318947328         49693.619154687505       2.8372257047825007E-5    4.384279799956303E-8     186.74818267791133       2.390659221572686E13
69866.66537203285         49764.01665625           2.837508740645531E-5     3.441708748219362E-8     185.73821716698623       2.3954971812483508E13
70399.99414110566         49825.231875000005       2.8404801905491037E-5    2.6033390465240884E-8    184.7977314062396        2.4005787115671664E13
70933.31600036            49878.4625               2.8457996630131645E-5    1.8540477477348427E-8    183.93611849561034       2.4058359295086223E13
71466.63096213774         49924.75                 2.8531686299416814E-5    1.1795839224830735E-8    183.16491186348796       2.4112185386679926E13
65066.66660660872         48136.37894136103        3.112589061262937E-5     2.2135085847080965E-7    198.0736108054367        2.4084413665395285E13
65599.99953130036         47975.185200367945       3.176965407189691E-5     2.3502720875908326E-7    197.45069082477494       2.4256630422359582E13
66133.33153587735         47766.816829373805       3.253434056205768E-5     2.5273518636468366E-7    196.95516173671768       2.4477022238493242E13
66666.6620763198          47488.89256737977        3.3472797368282676E-5    2.761497701000839E-7     196.6326134528738        2.477692660515855E13
78135.41386358462         35105.94752767846        5.499226041038333E-5     2.358570477431399E-6     208.77185855419484       5.6962185573272984E13
77972.4644973202          35637.77126779054        5.47557869801611E-5      2.434129917542985E-6     207.64524155417274       5.532573543828001E13
67199.99097846415         47118.884880441976       3.463107259332591E-5     3.06840077922847E-7      196.5360697446226        2.5200925317150008E13
77762.56151023193         36169.650292229235       5.447931006488789E-5     2.484783185863524E-6     206.57527432528326       5.365506123784194E13
67733.31842148514         46673.225592440416       3.594930967036437E-5     3.4374372081473127E-7    196.629548293532         2.576516912436405E13
68266.64447062467         46205.79080909603        3.7281690990354986E-5    3.842917760729013E-7     196.78802038171105       2.6429695370019844E13
68799.96805418906         45704.96852399894        3.8648004016701814E-5    4.3161388639295743E-7    197.04334127459393       2.7221293013631938E13
69333.28528768774         45190.58066622884        3.999594999188911E-5     4.870721396370047E-7     197.35167317902216       2.8120547336744945E13
69866.58726722987         44668.51308554034        4.1309397226098985E-5    5.531615960749121E-7     197.69868815606094       2.9120323926046066E13
70399.85769963269         44142.10056343455        4.257933295868195E-5     6.323649641526912E-7     198.07370591872996       3.021416606827544E13
77483.21880871769         36701.586708450035       5.414906092355663E-5     2.498462791108112E-6     205.59906815569053       5.195349449354644E13
77111.79268409495         37233.558338661634       5.3748264900722364E-5    2.4619641452471064E-6    204.7670692584111        5.022511356471459E13
76664.71803166016         37765.54350625096        5.327358660798802E-5     2.3775425997606103E-6    204.06089504315867       4.848266601546467E13
76195.8617979053          38297.52866467956        5.273984857682781E-5     2.2651556077863968E-6    203.38962994636086       4.67458005174322E13
75693.62124612587         38829.50552199986        5.213597422797853E-5     2.1229007649697844E-6    202.7952550428674        4.502007314310402E13
75177.81541866224         39361.46660854143        5.146634810171805E-5     1.962212447205731E-6     202.24737804946395       4.331702553253646E13
70933.07109214253         43613.22676642061        4.380039059669378E-5     7.267775404931212E-7     198.47090508544554       3.139608253473558E13
71466.19218389493         43082.953203000565       4.496891577236967E-5     8.377821138245387E-7     198.8897684262747        3.2660332968194723E13
71999.17751215251         42551.8747629212         4.6081975192528436E-5    9.657783528889843E-7     199.33174708963762       3.400125508182653E13
72532.03936620968         42020.42188612639        4.7136835792975076E-5    1.1099985155997124E-6    199.79468931517357       3.54128900041311E13
73064.52748903762         41488.841968037224       4.813096236361449E-5     1.268381757225231E-6     200.2717362500234        3.688915044988611E13
73596.2133443638          40957.11860889245        4.906234107191157E-5     1.4376228850248097E-6    200.75493788463615       3.842420825631806E13
74126.50170452966         40425.29378207755        4.992931448846767E-5     1.6133206232507669E-6    201.2406555288974        4.0011735095215836E13
74654.33048401041         39893.40151801824        5.0730803298235056E-5    1.7901772652274445E-6    201.73399009806033       4.164503982011467E13
78334.68561986212         35105.90903199814        5.5057532824364774E-5    2.4161423044587477E-6    208.36981257492778       5.700996624461941E13
78582.33532161923         35637.71214611945        5.4960776303157806E-5    2.6263032882917336E-6    206.4059616777291        5.546770267509638E13
78797.68288836455         36169.495469115485       5.483826317487048E-5     2.839403169167299E-6     204.44692769106172       5.388913073330176E13
78984.94164205613         36701.25804071797        5.468966421323225E-5     3.055377848171705E-6     202.46740830459788       5.228304491293392E13
79147.77534091838         37233.000052858864       5.4514261338739874E-5    3.274135715524345E-6     200.47101093606656       5.065812291210655E13
79289.36986166815         37764.723485118826       5.431096168455448E-5     3.495517851922924E-6     198.48897704163866       4.902291411675182E13
79412.49553188535         38296.432938683574       5.407830385823876E-5     3.7192587670035026E-6    196.55580935856887       4.738582496994478E13
79924.75                  42019.56717451313        5.142447962000022E-5     5.286399483951481E-6     184.39573943862834       3.654100734822306E13
79878.4625                41487.31131569687        5.193612169231886E-5     5.072120652292383E-6     185.95176734039848       3.7971866440378016E13
79825.231875              40955.272614822075       5.239709232665286E-5     4.8513219960734015E-6    187.59088146663862       3.945407573851353E13
79764.01665625            40423.38210315286        5.2811751639491214E-5    4.626482332889313E-6     189.30212430833896       4.098077397615788E13
79693.61915468749         39891.5870450197         5.3183982037861555E-5    4.399539489465213E-6     191.0643759040506        4.2544820168805266E13
79612.66202789062         39359.8480877125         5.351721576609765E-5     4.171985338065297E-6     192.8584825827934        4.413881122357861E13
79519.56133207421         38828.13670307541        5.3814457456157254E-5    3.944947313215476E-6     194.68338295048844       4.5755101734203625E13
65066.666666666926        48334.68561986212        3.0583362944467234E-5    2.0245396124517992E-7    197.5877999894796        2.3955933817478094E13
65600.00000000026         48582.33532161923        3.01042383655148E-5      1.7652465250402225E-7    196.00035052610912       2.3871925303273188E13
66133.33333333359         48797.68288836455        2.9706853264506556E-5    1.5293666355255203E-7    194.4992274444048        2.3823901372157477E13
66666.66666666693         48984.94164205613        2.9382978127437353E-5    1.3164999738689011E-7    193.0752930512485        2.380293348015453E13
67200.00000000026         49147.77534091838        2.912475797338247E-5     1.1256326481938533E-7    191.7216471575463        2.3802254243779414E13
67733.3333333336          49289.36986166816        2.8924861329867476E-5    9.553335086065657E-8     190.4319405800588        2.381674657635133E13
68266.66666666695         49412.49553188535        2.8776554911406637E-5    8.039136722562727E-8     189.2018007466619        2.3842549593599906E13
68800.00000000028         49519.56133207422        2.867372833590396E-5     6.69555440864258E-8      188.0291371595821        2.387675620163346E13
69333.33315146007         49612.66202789063        2.861088620496895E-5     5.504080130056907E-8     186.91403941367588       2.3917181940719156E13
69866.66498582336         49693.619154687505       2.858311986591594E-5     4.446550895274334E-8     185.85877405521904       2.396218878162375E13
70399.99208893787         49764.01665625           2.8586067592790682E-5    3.505579234412342E-8     184.86798642413098       2.401055110428568E13
70933.30840891687         49825.231875000005       2.861586994889099E-5     2.6647469209709437E-8    183.94893240018249       2.406135408227057E13
71466.60899970059         49878.4625               2.8669126288899514E-5    1.9085634393001697E-8    183.11149136622393       2.4113917128013492E13
71999.90102655938         49924.75                 2.8742857730391944E-5    1.2222022907232774E-8    182.36778400650155       2.4167736835288535E13
65599.99984913672         48136.37894136103        3.133408291252414E-5     2.2037181020548951E-7    197.07853922605025       2.4141485725990566E13
66133.33221925407         47975.18520036284        3.197850211110912E-5     2.3455521576798694E-7    196.4636278389336        2.4313974633049266E13
66666.6626074571          47766.816828901974       3.274418632981103E-5     2.530117204966541E-7     195.97616218690965       2.4534750820558312E13
67199.99011914211         47488.89255952979        3.3684225545526156E-5    2.7758523464098875E-7    195.6614307790235        2.4835224686114582E13
78135.41385899918         35637.66833157608        5.481161968821554E-5     2.4849072388985943E-6    207.31545539029955       5.5363931329648E13
77972.46448036212         36169.459688218936       5.4554719146258595E-5    2.5549945818034457E-6    206.14743146806853       5.3703014783332445E13
67733.3147319885          47118.88481921173        3.484506475298024E-5     3.101445331592818E-7     195.57199912820082       2.526008142324464E13
77762.56150982642         36701.33200739817        5.425488920905667E-5     2.5978462411076344E-6    205.02475641003957       5.201539418144183E13
68266.63692702228         46673.22525600945        3.616721409508408E-5     3.4998475533591093E-7    195.67149846708688       2.582550783338375E13
68799.95642452707         46205.789644048135       3.750489344787038E-5     3.9476192498181597E-7    195.8347821442189        2.6491446126674953E13
69333.27009428274         45704.964974949806       3.88780641687027E-5      4.4804323045049564E-7    196.09304624839226       2.7284747672069723E13
69866.5691760619          45190.57150635009        4.0234246300543445E-5    5.114648030622709E-7     196.40221331262387       2.818595357098229E13
70399.83626446898         44668.492392138374       4.155700199397151E-5     5.877713540026484E-7     196.74780507611337       2.9187916576471773E13
70933.04296026575         44142.058777335726       4.283683534298824E-5     6.795826600389671E-7     197.11902102543544       3.0284171703926805E13
77483.21880187978         37233.28522326885        5.3897517393506804E-5    2.600546443755239E-6     203.99897366245438       5.030463773496264E13
77111.79263056254         37765.28599173966        5.34647866840361E-5      2.5491950231441103E-6    203.1366989519514        4.857505165892744E13
76664.71778466881         38297.30294027738        5.2952875595314736E-5    2.4468178448632904E-6    202.4268605714699        4.683928812802117E13
76195.86077629426         38829.3163413623         5.2377068384677976E-5    2.315390135395252E-6     201.7754820023266        4.511658318059062E13
75693.61812855059         39361.31305391938        5.172591217678257E-5     2.1535005528976666E-6    201.2142575606124        4.341249125723459E13
75177.80735201066         39893.27971620698        5.100426006796475E-5     1.9739056975459543E-6    200.69998055075575       4.173830147967977E13
71466.14906257992         43613.150002708935       4.4067736666838746E-5    7.889610584226829E-7     197.50984354333173       3.1468723439044703E13
71999.10447843868         43082.82341279599        4.5245294728880256E-5    9.170382402371047E-7     197.91962256012428       3.273582900461317E13
72531.8537521093          42551.67050164797        4.636578217118352E-5     1.0637218618635281E-6    198.3500857632101        3.407982346971353E13
73064.41059228202         42020.32521650129        4.742545166949299E-5     1.2275120326670204E-6    198.79942217113359       3.549421476317382E13
73596.14472813004         41488.763444145974       4.842139411479033E-5     1.4053795265830005E-6    199.26342709448554       3.6973504705987914E13
74126.46458801608         40957.0382143425         4.935104625593747E-5     1.5929415445794846E-6    199.7351803142634        3.85116527079166E13
74654.31219261802         40425.19743025804        5.021242589381053E-5     1.784624327663459E-6     200.21198471554595       4.01022130005963E13
78334.68561986212         35637.60982649049        5.487886677904964E-5     2.5475854968535584E-6    206.910912925937         5.541043742631007E13
78582.33532161923         36169.3669937507         5.476636343604163E-5     2.7640470902510327E-6    204.8936097035792        5.384092919414719E13
78797.68288836455         36701.09761275642        5.462637641163285E-5     2.9832554208573324E-6    202.86422900192832       5.224257702303975E13
78984.94164205613         37232.80086338061        5.445839675862845E-5     3.205093743109732E-6     200.82305139428564       5.062425299898109E13
79147.77534091838         37764.477615707125       5.4261507513267876E-5    3.4293917217052685E-6    198.79964173223388       4.8994675077539914E13
79289.36986166815         38296.13127748134        5.403439586817117E-5     3.655881626941762E-6     196.82893033736482       4.7362395430738414E13
79412.49553188535         38827.768882101554       5.377535754339322E-5     3.884155970928139E-6     194.92395439599954       4.5735785799578555E13
79924.75                  42550.906089537624       5.083870218844321E-5     5.444615311443529E-6     183.0323861363598        3.516525799970475E13
79878.4625                42018.51568168589        5.1403882524660896E-5    5.23824221960234E-6      184.51457977485464       3.653674113898419E13
79825.231875              41486.41329367736        5.191330922589266E-5     5.022138591920003E-6     186.08540113849304       3.796591292278736E13
79764.01665625            40954.51107010537        5.2371799328762614E-5    4.799421210920317E-6     187.74133822786465       3.944617348467993E13
79693.61915468749         40422.74078087576        5.2783656717410866E-5    4.572554230694206E-6     189.4713393775517        4.097061951636944E13
79612.66202789062         39891.05065037322        5.315270118776398E-5     4.343462057074749E-6     191.25427091727406       4.2532057569601984E13
79519.56133207421         39359.402449996705       5.3482293758789836E-5    4.1136239731198835E-6    193.0716886802352        4.412302046880614E13
65600.00000000026         48334.68561986212        3.0791601027027E-5       2.0148403589151044E-7    196.59340875457357       2.4012701433159316E13
66133.33333333359         48582.33532161923        3.0313005170894453E-5    1.7592698510495676E-7    195.0154564098888        2.3928360114864848E13
66666.66666666693         48797.68288836455        2.991607902641427E-5     1.5266555309440007E-7    193.52469240409587       2.3880089818789926E13
67200.00000000026         48984.94164205613        2.9592599101622455E-5    1.316606944089677E-7     192.112026329279         2.385894038246078E13
67733.3333333336          49147.77534091838        2.933471624726939E-5     1.1281246646206686E-7    190.770624966197         2.385812808003242E13
68266.66666666695         49289.36986166816        2.913510459857741E-5     9.597934372762457E-8     189.4942289583753        2.3872523500417723E13
68800.00000000028         49412.49553188535        2.898703622471299E-5     8.099387444127906E-8     188.27858497999097       2.3898256485173734E13
69333.33310774488         49519.56133207422        2.8884405736027495E-5    6.767530781639805E-8     187.1217597071188        2.39324129524546E13
69866.66454168245         49612.66202789063        2.8821722031456787E-5    5.5838917783776717E-8    186.02405305825647       2.3972803091466656E13
70399.98972894491         49693.619154687505       2.879407960902217E-5     4.5302510827969605E-8    184.98801402449934       2.4017784612264863E13
70933.29967875726         49764.01665625           2.879711875595085E-5     3.589044501103835E-8     184.01865980092478       2.406612840280711E13
71466.58374289786         49825.231875000005       2.882698213780257E-5     2.7435213882247408E-8    183.1237199715177        2.4116916992284125E13
71999.84014638468         49878.4625               2.8880273978918093E-5    1.9776561417894333E-8    182.3136590293288        2.416946851720429E13
72533.09545297631         49924.75                 2.895402639239885E-5     1.2758171094517292E-8    181.60130992349707       2.4223280404586062E13
66133.33296824459         48136.37894136103        3.15428507200958E-5      2.1984019567879972E-7    196.0919600359407        2.4198557773378645E13
66666.66410427667         47975.18520025224        3.2188072824325594E-5    2.3465145167990855E-7    195.48545393209545       2.4371318757486164E13
67199.99110371184         47766.81682525788        3.295496802233994E-5     2.5402831932209094E-7    195.00641204607223       2.4592479126481004E13
67733.31263973184         47488.89251997321        3.389691080567086E-5     2.8001715655519356E-7    194.6997632584567        2.489352219280267E13
78135.41383129293         36169.30750680939        5.461240482432759E-5     2.6101359397860384E-6    205.81420982356576       5.37402551664583E13
77972.4644420877          36701.05666867171        5.4333011748435175E-5    2.6739000236459208E-6    204.59125685362798       5.206216809227351E13
68266.62921566918         47118.88457779674        3.506080316402527E-5     3.1484136221689115E-7    194.61751393775248       2.531923669213021E13
77762.56150663109         37232.92345762504        5.4007421406842276E-5    2.707872781781331E-6     203.4174810902518        5.03649345068043E13
68799.94173562301         46673.22427762995        3.6387556822028525E-5    3.58209249331584E-7      194.72283088040695       2.5885845775228535E13
69333.24859910138         46205.7862540988         3.773140286033365E-5     4.080292226369535E-7     194.8904648238778        2.655319766591393E13
69866.54197385782         45704.95569324976        3.9112476344673166E-5    4.683791152737612E-7     195.15086286325632       2.734820763212203E13
70399.80381383799         45190.54958750437        4.0478043762670145E-5    5.411988906214945E-7     195.45970462891506       2.825137570502635E13
70933.00267609365         44668.446577481576       4.181125958508204E-5     6.294933096149848E-7     195.80237161752768       2.925554610019871E13
71466.09252858245         44141.972308862016       4.310200971548367E-5     7.359862617719947E-7     196.16799395162133       3.035425083719465E13
77483.21876704614         37764.90330711417        5.362009431226792E-5     2.6982556295929404E-6    202.36206750579203       4.865233150568786E13
77111.79241775145         38296.94641138437        5.3152087077814464E-5    2.630472746316147E-6     201.4995260469676        4.6928871550612695E13
76664.71687431131         38829.007328021944       5.259909646217717E-5     2.5084794880789743E-6    200.8132587309712        4.520708497577516E13
76195.85778513226         39361.05683981072        5.197698922212424E-5     2.3564856919778268E-6    200.19684357930964       4.350576955229092E13
75693.60992817351         39893.07353073848        5.127401359626696E-5     2.173725400255508E-6     199.66933123824163       4.183045138318076E13
75177.78794199902         40425.033834298214       5.049567372191212E-5     1.9744319304374604E-6    199.18029226273705       4.0192144522822664E13
71999.01498289384         43613.000708965454       4.4343487660838305E-5    8.626187804744595E-7     196.55043224815503       3.1541494693471656E13
72531.70485364544         43082.58461335468        4.5530379059102133E-5    1.010125801378784E-6     196.94898063254442       3.281153586579718E13
73064.19450949164         42551.49348446299        4.665783499971174E-5     1.1777362017911894E-6    197.36506996903188       3.4158278066567395E13
73596.01063594293         42020.193566532456       4.77213590086662E-5      1.3629252801552886E-6    197.799273241895         3.557551337778589E13
74126.38738908267         41488.643690147015       4.87174281648486E-5      1.5614777424774292E-6    198.24912530226598       3.705775316788722E13
74654.27148335896         40956.90534376141        4.9642969782192115E-5    1.7676555488823247E-6    198.709741202391         3.859884231275779E13
78334.68561986212         36169.21924708119        5.468185054259209E-5     2.678293990073771E-6     205.40505099111223       5.378549653983936E13
78582.33532161923         36700.913120600635       5.455206279785469E-5     2.90108916222298E-6      203.31849174252542       5.219603798101167E13
78797.68288836455         37232.57179548062        5.439286665968941E-5     3.1263731693440794E-6    201.2261721751565        5.058530154908186E13
78984.94164205613         37764.19486588367        5.4203555675113917E-5    3.3539516749451107E-6    199.1555554652465        4.896219905729961E13
79147.77534091838         38295.78436709877        5.3982994791954615E-5    3.5835467253869874E-6    197.14191309728605       4.733545026897766E13
79289.36986166815         38827.34588798162        5.372963053882599E-5     3.814749776725725E-6     195.19961124828916       4.571357122883321E13
79412.49553188535         39358.889966623545       5.3441492978801395E-5    4.046974998834915E-6     193.315936168267         4.410485981690733E13
79924.75                  43082.07279977209        5.019294808121416E-5     5.586211391489295E-6     181.75307410008318       3.385596412019747E13
79878.4625                42549.50030290172        5.0817093647872136E-5    5.39155670731625E-6      183.1537054413312        3.5162028440795703E13
79825.231875              42017.306464934554       5.137992815038812E-5     5.183196914776823E-6     184.65077896563574       3.65318339603508E13
79764.01665625            41485.38056835493        5.18867555297438E-5      4.96501724505663E-6      186.23854892453699       3.79590652094142E13
79693.61915468749         40953.63529368116        5.234233208658029E-5     4.740116688285139E-6     187.91374715141507       3.943708464285069E13
79612.66202789062         40422.00326025711        5.275089511386067E-5     4.510943588696352E-6     189.665207263875         4.095894059585208E13
